doc_id,title,content,0 - relevant - maowenxin2014@163.com,0 - relevant - minj,1 - Biblio-/Scientometrics - maowenxin2014@163.com,1 - Biblio-/Scientometrics - minj,1 - Core - maowenxin2014@163.com,1 - Core - minj,2 - Crit Appraisal - maowenxin2014@163.com,2 - Extract - maowenxin2014@163.com,2 - Extract - minj,2 - Screening - maowenxin2014@163.com,2 - Screening - minj,2 - Synthesis - minj
3606809,The jump in network ecology research between 1990 and 1991 is a Web of Science artefact,"Borrett et al. (2014) report a jump in network ecology publications between 1990 and 1991 but fail to find a cause for it. This jump in publication output is not a mystery, but a Web of Science artefact, due to the restriction of this database search to titles until 1990, whilst also abstracts and keywords are systematically searched in Web of Science starting from 1991. Indeed there is no such leap in publication numbers between 1990 and 1991 in Google Scholar. A sudden increase in publication numbers between the years 1990 and 1991 is instead found in Web of Science when searching for a variety of keywords. Until Web of Science allows researchers to consistently search for keywords within abstracts also before 1991, bibliometric research on publication growth rates using Web of Science should avoid comparing the number of publications retrieved before and after 1991. © 2014 Elsevier B.V.",2,2,,,,,,,,,,
3605732,"Characteristics, Trends, Quality of Systematic eview and meta-Analysis in General Radiology between 2007 and 2015","Rationale and Objectives: To evaluate the trends, characteristics, and quality of systematic review and meta-analysis in general radiology journals. Materials and Methods: We performed a PubMed search to identify systematic reviews and meta-analyses that had been carried out in the field of radiology between 2007 and 2015. The following data were extracted: journal, impact factor, type of research, year of publication, radiological subspecialty, imaging modalities used, number of authors, affiliated department of the first and corresponding authors, presence of a radiologist and a statistician among the authors, discordance between the first and corresponding authors, funding, country of first author, methodological quality, methods used for quality assessment, and statistics. Results: Ultimately, we included 210 articles from nine general radiology journals. The European Journal of Radiology was the most common journal represented (47 of 210; 22.4%). Meta-analyses (n = 177; 84.3%) were published about five times more than systematic reviews without meta-analysis (n = 33; 15.7%). Radiology of the gastrointestinal tract was the most commonly represented subspecialty (n = 49, 23.3%). The first authors were most frequently located in China (n = 64; 30.3%). In terms of modality, magnetic resonance imaging was used most often (n =59; 28.1%). The number of authors tended to progressively increase over time, and the ratio of discordance between the first and corresponding authors also increased significantly, as did the proportion of research that has received funding from an external source. The mean AMSTAR assessment score improved over time (5.87/11 in 2007-2009, 7.11/11 in 2010-2012, and 7.49/11 in 2013-2015). In this regard, the journal Radiology had the highest score (7.59/11). Conclusions: The quantity and quality of radiological meta-analyses have significantly increased over the past 9 years; however, specific weak areas remain, providing the opportunity for quality improvement.",2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605843,Sex and STEM Occupation Predict Autism-Spectrum Quotient (AQ) Scores in Half a Million People,"This study assesses Autism-Spectrum Quotient (AQ) scores in a 'big data' sample collected through the UK Channel 4 television website, following the broadcasting of a medical education program. We examine correlations between the AQ and age, sex, occupation, and UK geographic region in 450,394 individuals. We predicted that age and geography would not be correlated with AQ, whilst sex and occupation would have a correlation. Mean AQ for the total sample score was m = 19.83 (SD = 8.71), slightly higher than a previous systematic review of 6,900 individuals in a non-clinical sample (mean of means = 16.94) This likely reflects that this big-data sample includes individuals with autism who in the systematic review score much higher (mean of means = 35.19). As predicted, sex and occupation differences were observed: on average, males (m = 21.55, SD = 8.82) scored higher than females (m = 18.95; SD = 8.52), and individuals working in a STEM career (m = 21.92, SD = 8.92) scored higher than individuals non-STEM careers (m = 18.92, SD = 8.48). Also as predicted, age and geographic region were not meaningfully correlated with AQ. These results support previous findings relating to sex and STEM careers in the largest set of individuals for which AQ scores have been reported and suggest the AQ is a useful self-report measure of autistic traits.",2,2,,,,,,,,,,
3606661,Learning objects in higher education of Engineering: A bibliometric analysis of the evolution of the theoretical and empirical interdisciplinary studies,"Interdisciplinary research help to understand the integration of learning objects in the educational context. The complexity of the social and economic context highlights the constant evolution of information and communication technology and the impacts on the daily lives of people, especially in regard to the means and methods of teaching and learning. An example of this are the learning objects, digital educational resources that can be applied in engineering education, this study brings interdisciplinary research for better understanding. To answer the question of how to process the evolution of theoretical studies and interdisciplinary empirical related to the subject a survey was conducted in order to understand the evolution, interdisciplinary and theoretical variables - empirical related to learning objects in higher education of engineering, identifying the invisible schools, possible gaps and opportunities for future research. This article presents the results of descriptive exploratory research through systematic review procedures of literature in electronic databases followed by bibliometric analysis. Finally, the article analyzes the implications for interdisciplinary research in Information and Communication Technology area and suggests new research. © 2017.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3605546,"A systematic review of mHealth funded R&D activities in EU: Trends, technologies and obstacles","Objective: This study provides a systematic review of EU-funded mHealth projects. Methods: The review was conducted based mainly on the Projects and Results service provided by the EU Open Data Portal. Even though the search strategy yielded a large number of results, only 45 projects finally met all the inclusion criteria. Results: The review results reveal useful information regarding mHealth solutions and trends that emerge nowadays in the EU, the diseases addressed, the level of adoption by users and providers, the technological approaches, the projects' structure, and the overall impact. New areas of application, like behavioral intervention approaches as well as an apparent trend towards affective computing, big data, cloud computing, open standards and platforms have also been recognized and recorded. Core legal issues with regard to data security and privacy still pose challenges to mHealth projects, while commercialization of the developed solutions is slow. Interdisciplinary consortia with the participation of a significant number of SMEs and public healthcare organizations are also key factors for a successful project. Conclusion: The study provides researchers and decision-makers with a complete and systematically organized knowledge base in order to plan new mHealth initiatives.",2,2,,,,,,,,,,
3593637,Using Multivariate Pattern Analysis to Detect Neuroimaging Markers in Major Depression: A Systematic Review and Meta-analysis,,3,2,,,,,,,,,,
3606893,Research statistics in Atopic Eczema: What disease is this?,"Background: Atopic eczema is a common and distressing disease. This study aims to review PubMed indexed research statistics on atopic eczema over a-10 year period to investigate the clinical relevance and research interest about this disease. Methods: PubMed (a service of the U.S. National Library of Medicine) was searched for the terms ""atopic dermatitis"" and ""eczema"", with limits activated (Humans, Clinical Trial, Meta-Analysis, Randomized Controlled Trial, English, published in the last 10 years), and editorials, letters, practice guidelines, reviews, and animal studies excluded. Journal impact factor (IF) is in accordance with Journal Citation Report (JCR) 2009, a product of Thomson ISI (Institute for Scientific Information). Results: A total of 890 articles were retrieved. Taking out publications that were irrelevant and those without an impact factor, 729 articles were obtained. These articles were grouped into dermatology (n = 337, mean IF: 3.01), allergy/immunology (n = 215, mean IF: 4.89), pediatrics (n = 118, mean IF: 2.53) and miscellaneous subject categories (n = 142, mean IF: 5.10). The impact factors were highest in the miscellaneous category (p = 0.0001), which includes such prestigious journals as the New England journal of Medicine (n = 1, IF: 47.05), the Lancet (n = 4, IF: 30.76) and BMJ (n = 6, IF: 13.66). There was no publication in any family medicine or general practice journal. The British Journal of Dermatology (n = 78), Pediatric Allergy and Immunology (n = 49) and Journal of Allergy and Clinical Immunology (n = 46) had the highest number of publications on the subject. Atopic eczema ranked higher in impact factors in allergy/immunology although more publications appeared in the dermatology category. Conclusions: Atopic eczema is a multidisciplinary disease. Its clinical relevance and research interests are definitely beyond that of a mere cutaneous disease. Investigators may consider allergy/immunology and miscellaneous journal categories for higher impact of their research. © 2012 Hon et al; licensee BioMed Central Ltd.",2,2,,,,,,,,,,
3606875,"Randomized trials in emergency medicine journals, 2008 to 2011","Study Objective: Knowledge of current areas of activity in emergency medicine research may improve collaboration among investigators and may help inform decisions about future research priorities. Randomized, controlled trials are a key component of research activity and an essential tool for improving care. We investigated the characteristics of randomized trials recently published in emergency medicine journals. Methods: This was a retrospective analysis of randomized trials published in the 5 highest impact emergency medicine journals. PubMed was searched for reports of randomized trials involving human subjects indexed to MEDLINE between January 1, 2008, and December 31, 2011. Included trials were classified with respect to study topic, funding source, presence of age-related inclusion criteria, and country of origin. Results: A total of 163 published studies were included for analysis. Pain management was the most commonly studied topic (n = 28, or 17%) followed by orthopedics (n = 24, or 15%), cardiovascular disease (n = 13, or 8%), and prehospital medicine (n = 13, or 8%). Less than half of studies received extramural funding support. Children were specifically examined in 22 (13%) of trials; only 5 trials (3%) specifically examined patients aged 60 or older. Conclusions: Emergency medicine journals publish randomized trials addressing a wide range of clinical topics. Randomized trials focusing on geriatric patients are not commonly published in these journals. © 2013 Elsevier Inc. All rights reserved.",2,2,,,,,,,,,,
3606889,Quality of the supportive and palliative oncology literature: A focused analysis on randomized controlled trials,"Purpose The quality of the supportive and palliative oncology literature is unclear.We examined five indicators of study quality in the supportive and palliative oncology literature. Methods We systematically searched MEDLINE, PsychInfo, EMBASE, ISI Web of Science, and CINAHL for original studies related to ""palliative care"" and ""cancer"" during the first 6 months of 2004 and 2009. For each study, we extracted the study size, the sample size calculation, and other study characteristics. We also determined the Consolidated Standards of Reporting Trials (CONSORT) overall quality score, the key methodologic index, and the Jadad score for randomized controlled trials (RCTs). Results A total of 840 studies were included for sample size analysis, and 44 RCTs were identified for quality of reporting analysis. The median sample size was 70 for RCTs, 112 for cohort studies, and 200 for cross-sectional studies. Sample size calculations were most frequently reported in RCTs; however, 29/44 (66%) RCTs had no reporting, 5/44 (11%) had partial reporting, and 10/44 (23%) had full reporting. The median CONSORT overall quality score was 9 (interquartile range 7-11), key methodologic index was 0.50 (interquartile range 0-1.75), and Jadad score was 2 (interquartile range 1-3), suggesting low quality of reporting. We found no differences in the quality scores between 2004 and 2009. Key methodologic index score ≥2 was associated with the presence of funding from any source (10/25 vs. 1/19, P=0.013) and funding from pharmaceutical industry (5/9 vs. 6/35, P=0.03). Conclusions We identified deficiencies in the quality of supportive and palliative oncology RCTs. © 2011 Springer-Verlag.",2,2,,,,,,,,,,
3605954,Report quality evaluation of systematic review or Meta-analysis published in China Journal of Chinese Materia Medica,"To evaluate the report quality of intervention-related systematic reviews or Meta-analysis published in China Journal of Chinese Materia Medica, we searched CNKI and China Journal of Chinese Materia Medica webpages to collect intervention-related systematic reviews or Meta-analysis since the first issue of the magazine. A total of 40 systematic reviews or Meta-analysis reports were included, including one network Meta-analysis. According to the PRISMA statement published in 2009, the report quality of the systematic reviews or Meta-analysis was evaluated. According to the results, 3 had the low quality, 30 had the medium quality, and 7 had the high quality. The average score for all of items was 30 points (21-30.5 points for the medium quality). The 17 high-quality (31-40 points) report items were title, rationale, objectives, information sources, study selection, data collection process, data items, risk of bias in individual studies, summary measures, risk of bias across studies, study selection, study characteristics, risk of bias within studies, results of individual studies, synthesis of results, risk of bias across studies and funding; the 4 medium-quality (21-30.5 points) reporting items were eligibility criteria, search, limitations and conclusions; and the 6 low-quality (≤20.5 points) reporting items were structured summary, protocol and registration, synthesis of results, additional analysis (No.16), additional analysis (No.23) and summary of evidence. Through the analysis, it is found that the report quality of intervention-related systematic reviews or Meta-analysis published in China Journal of Chinese Materia Medica is medium, and it is necessary to improve the quality standard of the report. © 2018, Editorial Board of China Journal of Chinese Materia Medica. All right reserved.",2,2,,,,,,,,,,
3606549,Load balancing in cloud—a systematic review,"Cloud computing is an upcoming technology, which has been recently introduced in the field of IT for delivering services that are hosted over the Internet. It is an amalgamation of Grid computing, Utility computing, Autonomic computing, and utilizes the concept of virtualization. It provides on demand service to the users for accessing resources, information, and software as per their needs. With increased popularity, there has been a tremendous increase in the demands of services by the users, which can be fulfilled by effective load balancing techniques. Load balancing allows even distribution of workload across various nodes in the cloud and aims to provide efficient utilization of resources, improving the system performance, minimizing the resource consumption resulting in low energy usage. In this paper, load balancing techniques proposed by researchers have been discussed and studied and a comparative analysis is being provided based on certain parameters. © 2018, Springer Nature Singapore Pte Ltd.",2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310273,Research Trends in Evidence-Based Medicine: A Joinpoint Regression Analysis of More than 50 Years of Publication Data,"Background Evidence-based medicine (EBM) has developed as the dominant paradigm of assessment of evidence that is used in clinical practice. Since its development, EBM has been applied to integrate the best available research into diagnosis and treatment with the purpose of improving patient care. In the EBM era, a hierarchy of evidence has been proposed, including various types of research methods, such as meta-analysis (MA), systematic review (SRV), randomized controlled trial (RCT), case report (CR), practice guideline (PGL), and so on. Although there are numerous studies examining the impact and importance of specific cases of EBM in clinical practice, there is a lack of research quantitatively measuring publication trends in the growth and development of EBM. Therefore, a bibliometric analysis was constructed to determine the scientific productivity of EBM research over decades. Methods NCBI PubMed database was used to search, retrieve and classify publications according to research method and year of publication. Joinpoint regression analysis was undertaken to analyze trends in research productivity and the prevalence of individual research methods. Findings Analysis indicates that MA and SRV, which are classified as the highest ranking of evidence in the EBM, accounted for a relatively small but auspicious number of publications. For most research methods, the annual percent change (APC) indicates a consistent increase in publication frequency. MA, SRV and RCT show the highest rate of publication growth in the past twenty years. Only controlled clinical trials (CCT) shows a non-significant reduction in publications over the past ten years. Conclusions Higher quality research methods, such as MA, SRV and RCT, are showing continuous publication growth, which suggests an acknowledgement of the value of these methods. This study provides the first quantitative assessment of research method publication trends in EBM.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594578,Computational methods for corpus callosum segmentation on MRI: A systematic literature review,"Background and objective: The corpus callosum (CC) is the largest white matter structure in the brain and has a significant role in central nervous system diseases. Its volume correlates with the severity and/or extent of neurodegenerative disease. Even though the CC's role has been extensively studied over the last decades, and different algorithms and methods have been published regarding CC segmentation and parcellation, no reviews or surveys covering such developments have been reported so far. To bridge this gap, this paper presents a systematic literature review of computational methods focusing on CC segmentation and parcellation acquired on magnetic resonance imaging. Methods: IEEExplore, PubMed, EBSCO Host, and Scopus database were searched with the following search terms: ((Segmentation OR Parcellation) AND (Corpus Callosum) AND (DTI OR MRI OR Diffusion Tensor Imag* OR Diffusion Tractography OR Magnetic Resonance Imag*)), resulting in 802 publications. Two reviewers independently evaluated all articles and 36 studies were selected through the systematic literature review process. Results: This work reviewed four main segmentation methods groups: model-based, region-based, thresholding, and machine learning; 32 different validity metrics were reported. Even though model-based techniques are the most recurrently used for the segmentation task (13 articles), machine learning approaches achieved better outcomes of 95% when analyzing mean values for segmentation and classification metrics results. Moreover, CC segmentation is better established in T1-weighted images, having more methods implemented and also being tested in larger datasets, compared with diffusion tensor images. Conclusions: The analyzed computational methods used to perform CC segmentation on magnetic resonance imaging have not yet overcome all presented challenges owing to metrics variability and lack of traceable materials. © 2017 Elsevier B.V.",2,2,,,,,,,,,,
3594785,Bioinformatic studies to predict microRNAs with the potential of uncoupling RECK expression from epithelial–mesenchymal transition in cancer cells,"RECK is downregulated in many tumors, and forced RECK expression in tumor cells often results in suppression of malignant phenotypes. Recent findings suggest that RECK is upregulated after epithelial-mesenchymal transition (EMT) in normal epithelium-derived cells but not in cancer cells. Since several microRNAs (miRs) are known to target RECK mRNA, we hypothesized that certain miR(s) may be involved in this suppression of RECK upregulation after EMT in cancer cells. To test this hypothesis, we used three approaches: (1) text mining to find miRs relevant to EMT in cancer cells, (2) predicting miR targets using four algorithms, and (3) comparing miR-seq data and RECK mRNA data using a novel non-parametric method. These approaches identified the miR-183-96-182 cluster as a strong candidate. We also looked for transcription factors and signaling molecules that may promote cancer EMT, miR-183-96-182 upregulation, and RECK downregulation. Here we describe our methods, findings, and a testable hypothesis on how RECK expression could be regulated in cancer cells after EMT. © the authors.",2,2,,,,,,,,,,
3589721,Resource-Constrained Machine Learning for ADAS: A Systematic Review,"The advent of machine learning (ML) methods for the industry has opened new possibilities in the automotive domain, especially for Advanced Driver Assistance Systems (ADAS). These methods mainly focus on specific problems ranging from traffic sign and light recognition to pedestrian detection. In most cases, the computational resources and power budget found in ADAS systems are constrained while most machine learning methods are computationally intensive. The usual solution consists in adapting the ML models to comply with the memory and real-time (RT) requirements for inference. Some models are easily adapted to resource-constrained hardware, such as Support Vector Machines, while others, like Neural Networks, need more complex processes to fit into the desired hardware. The ADAS hardware (HW platforms) are diverse, from complex MPSoC CPUs down to classical MCUs, DPSs and application-specific FPGAs and ASICs or specific GPU platforms (such as the NVIDIA families Tegra or Jetson). Therefore, there is a tradeoff between the complexity of the ML model implemented and the selected platform that impacts the performance metrics: function results, energy consumption and speed (latency and throughput). In this paper, a survey in the form of systematic review is conducted to analyze the scope of the published research works that embed ML models into resource-constrained implementations for ADAS applications and what are the achievements regarding the ML performance, energy and speed trade-off.",2,2,,,,,,,,,,
3591067,Intelligent Intersection Management Systems Considering Autonomous Vehicles: A Systematic Literature Review,"Over the past several decades, the development of technologies and the production of autonomous vehicles have enhanced the need for intelligent intersection management systems. Subsequently, growing interest in studying the traffic management of autonomous vehicles at intersections has been evident, which indicates a critical need to conduct a systematic literature review on this topic. This paper offers a systematic review of the proposed methodologies for intelligent intersection management systems and presents the remaining research gaps and possible future research approaches. We consider both pure autonomous vehicle traffic and mixed traffic at four-way signalized and unsignalized intersection(s). We searched for articles published from 2008 to 2019, and identified 105 primary studies. We applied the thematic analysis method to analyze the extracted data, which led to the identification of four main classes of methodologies, namely rule-based, optimization, hybrid, and machine learning methods. We also compared how well the methods satisfy their goals, namely efficiency, safety, ecology, and passenger comfort. This analysis allowed us to determine the primary challenges of the presented methodologies and propose new approaches in this area.",2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3594490,"8th International Conference on Design, User Experience, and Usability, DUXU 2019, held as part of the 21st International Conference on Human-Computer Interaction, HCI International 2019","The proceedings contain 167 papers. The special focus in this conference is on Design, User Experience, and Usability. The topics include: The Advent of Speech Based NLP QA Systems: A Refined Usability Testing Model; research on User Experience Evaluation Model of Smart Jewelry Based on Kansei Engineering; a Systematic Literature Review of Usability Evaluation Guidelines on Mobile Educational Games for Primary School Students; using Mobile Eye Tracking to Evaluate the Satisfaction with Service Office; information and Experience Visualization: An Analysis Approach and Decision-Making Tool for the Usability Research; development of a Heuristic Evaluation Tool for Voice User Interfaces; web Accessibility Evaluation Methods: A Systematic Review; seeing Potential Is More Important Than Usability: Revisiting Technology Acceptance; a Solution Development Model for Industry Based on Design Thinking; usability and Playability Heuristics for Augmented Reality Video Games in Smartphones; Overcoming Organizational Barriers to the Integration of UX Methods in Software Development: A Case Study; analysis the Impacting of “User Experience” for Chinese Mobile Phone’s Brands Market Changing; making Meaning: How Experience Design Supports Data Commercialization; new Intelligent Information Technology-Assisted Design Innovation Entrepreneurship Course Potential for User Experience Economy in China; Research on Automatic Fault Diagnosis Technology of IT Equipment Based on Big Data; The Purpose Quadrant: A Collaborative Workshop Method to Brand UX Teams and Raise Their Reputation in Organizations; Measuring UX Capability and Maturity in Organizations; a Value-Centered Approach for Unique and Novel Software Applications; the Construction and Practice of Risk Control Model in User Research.",2,2,,,,,,,,,,
3606917,The safety-influencing factors in use of the tonics of Chinese medicine: A meta-analysis based on the case reports in periodicals,"Objective: To identify the possible safety-influencing factors in use of the tonics of Chinese medicine. Methods: The related case reports published in periodicals published from 1949 to 2006 were analyzed with the bibliometrics method. Possibility on safety assessment of Chinese materia medica was discussed as well with the method of link analysis. Results: The total number of the tonics selected for the present study was 101, including 44 single drugs and 46 set prescriptions with adverse drug reactions (ADR) found in these tonics. It was found that ADR of 10 single drugs and 29 preparations were not specified in authoritative Chinese materia medica monographs. Among all the set prescriptions, the problem of injection has been standing on the top. Statistical analysis on single factor demonstrates that the most frequently referred ADR come from drug abuse (accounting for 29.20%), and overdose (24.54%). Conclusion: The safety problem of injection remains in a trend of robust growth at least for a period of time, thus reappraisal of the safety issue for the tonics of injection is imperative. It is essential for the public to take doctor's advice to guarantee safe administration of the tonics, especially for the patients with allergic constitution or those suffering from the liver and heart diseases.",1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606824,Prevention and treatment of HIV/AIDS skin manifestation: Evidence-based thinking,"The latest global big data evidence indicated the changes of skin and venereal disease burden was huge. HIV/AIDS disease burden was the heaviest diseases among all skin and venereal diseases, and its skin manifestation was serious. The evidence of skin manifestation was searched and classified by subjects such as clinical symptoms, diagnosis & treatment, nursing, etc. The results showed, that the skin manifestation of HIV/AIDS with high incidence was serious, atypical, difficult to cure which was easy to misdiagnose or miss diagnosis. After analyzing the global HIV/AIDS guidelines, we found that many high quality guidelines with widely-covered subjects were produced by developed countries, while quite a few low quality and ones with narrowly-covered subjects were produced by developing countries. Only one guideline was for treatment of HIV/AIDS skin lesion. Based on the current evidence, we call for that all healthcare professionals to increase their awareness, update knowledge, and joint in cooperative prevention and treatment of HIV/AIDS. We also call for that we should produce high quality primary evidence for clinical diagnosis and treatment of HIV/AIDS skin manifestation, and clinical practice guidelines based on good evidence. For the increasing heavy burden of skin and venereal diseases, we should adjust and expand research directions, enrich and improve new interdisciplinary knowledge. We also should constantly train professionals and spread out knowledge in public on prevention and treatment for skin manifestation, so as to transform the evidence in time, effectively protect medical staff and susceptible population, effectively prevent and treat this disease, and improve the satisfaction of our country, hospitals and patients. © 2014 Editorial Board of Chin J Evid-based Med.",2,2,,,,,,,,,,
3591858,Arabic Text Mining: A Systematic Review of the Published Literature 2002-2014,"Text Mining is a set of techniques that analyzes large masses of data, extract relations that are unknown beforehand, and provide solutions to help decision-making. Text mining had been used extensively to analyze English text. However, text mining has only been used recently in analyzing Arabic text. As a result the objective of this paper is to present the current state of Arabic text mining. A systematic review has been performed to collect the papers published on the analysis of Arabic text mining. More than one hundred papers were used in our review from different reliable sources, and then they were classified according to their specific domain, and classified again according to the specific techniques used. This paper also provides quantitative analysis of publications according to publication type, year, category, and contributors.",2,2,,,,,,,,,,
3605523,The use of product scarcity in marketing,"Purpose As a frequently observed business phenomenon, the use of product scarcity to improve a product's market performance has received increasing attention from both academics and practitioners. The resulting literature has covered a wide variety of issues based on various theories, using different research methods, in a diverse range of settings. However, this diversity also makes it difficult to grasp the core themes and findings, and to see the outstanding knowledge gaps. This paper aims to review previous studies on the use of product scarcity in marketing and identifies new directions for future research. Design/methodology/approach A systematic review was conducted to identify and analyse 66 research papers published in business and management journals between 1970 and 2017. Findings The authors examined the underlying theories of scarcity-based marketing, and developed a conceptual framework that describes the key factors of product scarcity and how they influence both consumers and the market. They also highlighted some key achievements in modelling the processes involved in using product scarcity in marketing. Originality/value This analysis of the identified papers suggests that there are substantial gaps in our knowledge of this field, which opens up new paths for future research. For future research, the authors identified three directions aimed at: addressing the practical needs of firms in understanding product scarcity; guiding the implementation of scarcity-based strategies; and measuring, monitoring and predicting the level of product scarcity and its impacts during implementation.",2,2,,,,,,,,,,
3589664,"The application of text mining methods in innovation research: current state, evolution patterns, and development priorities","Unstructured data in the form of digitized text is rapidly increasing in volume, accessibility, and relevance for research on innovation and beyond. While traditional attempts to analyze text (i.e., qualitative analysis) are limited in processing large amounts of data, text mining presents a set of approaches that allow researchers to explore large-scale collections of texts in an efficient manner. Given the potential of text mining as a method of inquiry, the primary purpose of this manuscript is to enable both novice and more experienced innovation researchers to select, specify, document, and interpret text mining techniques in a way that generates valid and reliable knowledge for the innovation management community. This involved taking stock of text mining applications in the field of innovation research to date by means of a systematic review of 124 journal articles employing text mining techniques and are published in a basket of the 10 premier innovation management and 8 top general management journals. The results of the systematic manual and computational analysis of these articles do not only illustrate the state and evolution of text mining applications in our field, but also allow for evidence-based recommendations regarding their future use. Here, our paper presents methodological, conceptual, and contextual development priorities that will contribute to establishing higher methodological standards in text mining and enhance the methodological richness in our field.",2,2,,,,,,,,,,
1634488,The emergent role of digital technologies in the Circular Economy: A review,"Digital technologies have enabled the formulation of multiple Product Service-Systems (PSS) with considerable economic, environmental and societal benefits. One of the most promising paradigms, which is inspired by business models and value propositions that have already been described in the PSS literature, is the concept of Circular Economy. Circular Economy is characterized as an economy that is restorative and regenerative by design and is attracting significant attention from researchers and policy makers alike. In light of the recent proliferation of digital technologies such as Big Data and the Internet of Things, this article attempts to identify how can digital technologies support the transition to Circular Economy. This article conducted a systematic review of the literature based on a review protocol, in an effort to evaluate the application of key digital technologies in Circular Economy. The study concludes by identifying research gaps, reflecting on the application of digital technologies in the field of PSS and proposing suggestions for future research. (C) 2017 The Authors. Published by Elsevier B.V.",2,2,,,,,,,,,,
3606424,Survey of Iranian gastroenterology and hepatology scientific productions in Web of Science database from 1983 to 2017,"Background: One of the most important criteria of the development of countries at the national and international levels is the survey of scientific productions indexed in authentic databases. This study aimed to analyze the scientific productions by Iranian researchers on gastroenterology and hepatology in the Web of Science (WOS) database. Methods: This applied study used a scientometric approach to review the scientific productions by Iranian researchers on gastroenterology and hepatology in the WOS database. Therefore, the total number of scientific documents related to the category of gastroenterology and hepatology, Iran, and other countries were recovered. The time frame was until the end of 2017. Data were collected in April 2018. This research was conducted at the Clinical Research Unit in Afzalipour Medical Center in Kerman, Iran. Results: The results showed that during 1983 to 2017, the total number of 2180 scientific productions (0.31%) on gastroenterology and hepatology were published in Iran, ranking the country 34th in the world. Compound annual growth rate (CAGR) in Iranian scientific publications was 9.5%. The «Tehran University of Medical Sciences» was identified as the most productive center in gastroenterology and hepatology field with a contribution rate of 35.69%. The results also showed that the most international collaboration of Iranian researchers on gastroenterology and hepatology field was with the United States of America (USA) scientific centers (5.82%). Most articles in the field of gastroenterology and hepatology (26.69%) were published in the «Hepatitis Monthly» journal. Most scientific productions in this field were related to the microbiology. The majority of scientific productions on gastroenterology and hepatology field were published in the form of article. Most scientific productions by Iranian researchers on gastroenterology and hepatology in the Web of Science (WOS) database were in English language. Conclusion: Results showed that although compound annual growth rate (CAGR) in Iranian gastroenterology and hepatology publications was high rather than gastroenterology and hepatology scientific productions CAGR in the world, it's not satisfying. Most articles have published in journals with low impact factor. Therefore, we should resolve the problems and increase the scientific level of researches. © 2019 Tehran University of Medical Sciences. All rights reserved.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606005,The ethnopharmacological literature: An analysis of the scientific landscape,"Ethnopharmacological relevance: The research into bioactive natural products originating from medicinal plants, fungi and other organisms has a long history, accumulating abundant and diverse publications. However no quantitative literature analysis has been conducted so far. Aim of the study: Here we analyze the bibliometric data of ethnopharmacology literature and relate the semantic content to the publication and citation data so that the major research themes, contributors, and journals of different time periods could be identified and evaluated. Materials and methods: Web of Science (WoS) was searched to identify relevant publications. The Analyze function of WoS and bibliometric software (VOSviewer) were utilized to perform the analyses. Results: Until the end of November 2018, 59,576 publications -linked to ‘ethnopharmacology’ indexed by WoS, published since 1958 in more than 5600 journals, and contributed by over 20,600 institutions located in more than 200 countries/regions, were identified. The papers were published under four dominating WoS categories, namely pharmacology/pharmacy (34.4%), plant sciences (28.6%), medicinal chemistry (25.3%), and integrative complementary medicine (20.6%). India (14.6%) and China (13.2%) were dominating the publication space. The United States and Brazil also had more than 8.0% contribution each. The rest of the top ten countries/regions were mainly from Asia. There were around ten-fold more original articles (84.6%) than reviews (8.4%). Conclusions: Ethnopharmacological research has a consistent focus on food and plant sciences, (bio)chemistry, complementary medicine and pharmacology, with a more limited scientific acceptance in the socio-cultural sciences. Dynamic global contributions have been shifting from developed countries to economically and scientifically emerging countries in Asia, South America and the Middle East. Research on recording medicinal plant species used by traditional medicine continues, but the evaluation of specific properties or treatment effects of extracts and compounds has increased enormously. Moreover increasing attention is paid to some widely distributed natural products, such as curcumin, quercetin, and rutin. © 2019 Elsevier B.V.",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
